event,date,round,black,white,result,moves
Worldchampionship,2017.11.01,2,FeldborgKarsten,LamMaverick,26-38,c4e3f6e6f5g4g5c5c3b4d6c6d3e2d2f4b6h5b5d1a3f7g3b3c2a4a5c1f2f3h4g1h6c7g6d7e7g7d8c8a2a6a7b7e1f1h8e8b2h7a8b8f8g8g2b1a1h1
Worldchampionship,2017.11.01,2,FukunagaKohachi,LiChunWan,33-31,e6f4c3c4d3d6f6c6f5g5f3e7f7g3h4e3c5g4g6f8e2b5h3h6d7b3e8d2b6f1f2c2a4b4e1d1c7c8d8h5g2h1h2g7h8g8b7a5a6g1h7a8b8a7a2b2a1a3
Worldchampionship,2017.11.01,2,TurunenDaniel,JuignerArthur,*,c4e3f6e6f5c5f4g6f7d3f3g5g4e7d6h3f8e2c6c3c2g3d2c1f1e1g2f2g1d7e8c8c7b8h5h7d1b5b4g8h8h4g7h6b1b7
Worldchampionship,2017.11.01,2,FuJacky,GohJunJieAnthony,29-35,f5f6e6d6c5g4d7c6f7b5f4e7e8c8g5e3d3c3e2f2d2f3c2e1c4g3h4b3c1d1f1g2d8c7b1b4b8h6h5h3b2g8g7g6h8f8a3a1a2g1h7a4b7a8a5b6a6a7
Worldchampionship,2017.11.01,3,LamMaverick,vandenBiggelaarNicky,50-14,f5f6e6d6c5e3f7c6e7c4f4d7c8g3f3g4e2d2h4g6h5g5h3e1c7f2f1f8d8g1b6e8g8h7c1c3d3c2h6h2b1a7a6a5g2g7h8b7b5b3a8b4b8d1h1b2a3a4
Worldchampionship,2017.11.01,3,BergMatthias,GohJunJieAnthony,37-27,e6f6f5d6e7f7d7g5g4e8c5e3f3f4c4h3c7d3g6h5f2e2e1c6d8b5d2g3b4a3a6b3a4c3b6c1d1c2b1c8h4g1f8g8b7a8b8a7h8a5h7g2b2f1h1h2g7h6
Worldchampionship,2017.11.01,3,SanoYoko,FukunagaKohachi,19-45,c4e3f6e6f5c5f4g6f7d6e7f3g5h6b6b5c6f8g4c7d7a6c8h3d2g3a4e8a5a3h5h4f2f1g2e2h2c3c2d3b4a7h7b3d1h1d8g7g8e1c1h8g1b8b2a1a2b1
Worldchampionship,2017.11.01,3,EklundOskar,LeeChunae,49-15,e6f6f5d6c5e3d3g5f3b5c6b6f7e7f4g4g6g3h6h4c7f8d7c8h2c2d2c3c4d1e2b3b4f1a3a5a4f2d8e8a6b7h5a7h3a2a8b8a1h7h8g2c1b1b2e1g1h1
Worldchampionship,2017.11.01,3,PeczkowskiPawel,VoráčekMiroslav,34-30,f5d6c3d3c4f4c5b3c2b4e3e6c6g4f6b6g6g5f3d7f7c7a3g3h6d2d1e7h5e2f1f2a4e1b5c1b1h3a7h4c8f8d8a6a5e8g8h7g1g2h1b7b2a1b8a8a2h8
Worldchampionship,2017.11.01,3,TakanashiYusuke,TastetMarc,47-17,f5d6c3d3c4f4f6f3e3b4b5e6e7f2e2g5g6f7g3e1f1g1h4h3g4g2c5c7c6h6h1h2h5d2c1b3d1c2d7d8a5e8b1a6b2a1a2a3a4g7g8h8f8b6b7c8a8a7
Worldchampionship,2017.11.01,4,TurunenDaniel,KuritaSeiya,42-22,f5d6c3d3c4f4c5b3c2e6c6b4b5f6a5d2e3a4f3a6d7e2e1f2a2c1b6a7f1e7g5g6c7e8d1g1f8f7d8h6g8b1h4h5h7b8g3g4h3g2h1a3a1h2g7h8c8b7
Worldchampionship,2017.11.01,4,RoseBrian,JuignerArthur,40-24,c4e3f6e6f5c5c3c6d3d2c2f4d6d7b6g5b4b3e1a4g4g6a5c7e7a6d8b5a3a2h5f8e8c8g3d1f7h3h4f1e2f2f3g2h2b2a1c1b1g8b7h6h7g7h8b8a7a8
Worldchampionship,2017.11.01,4,SuryBartłomiej,BergMatthias,30-34,c4e3f5e6f6c5c3b4d6c6b6c7b5d7e8d8f3a5a3a6a4b3a7d2c8g3f2e1c1f4g4e2d1c2a2h5d3b1h3e7f8g7g1g5h8g6f7b7h6h4g2h1f1b2a1g8b8a8
Worldchampionship,2017.11.01,4,TanaPatcharaporn,TakahashiAkihiro,17-47,e6f6f5d6c5e3d3f4f3e2g4g5f2h3d7c7e7d8g3f1f8c8f7h4g6c3c2c1b3a4e1d1h6c6c4d2b6e8a3g8a5a6a7h5h2g7h8h7b8h1g1b5b2b7b1a1b4g2
Worldchampionship,2017.11.01,4,TastetMarc,LiChunWan,24-40,d3c5d6e3f4c6f5c3c4b5b4f6e6b6a5a6b3a3f2a4e2g5g4d2f3c7c1d1e1c2f7e7b1h4e8d7g3g1h6h5h3h2f1a1h1g7b7a7g6h7a2b2b8g2a8c8h8g8
Worldchampionship,2017.11.01,4,LamMaverick,EklundOskar,25-39,f5f6e6d6c5e3f7c6e7c7c8b4f4d7b5e8c3d3f8g8a5g5e2f3d2c4h5h6h7g6f2b3h4g4g3h3h2c1c2f1a4d1e1g2d8b8b7a8b6a6a7a3b2a2b1a1g7h8
Worldchampionship,2017.11.01,5,OlsenHammervikPålTore,BukaMichał,35-29,c4c3d3c5d6e3f5c6b5d7c7f6f4a6a5e6f3b6e8a4b4a3e7c8f2f8g8e2f7g6g4g5h6h4h3h2e1f1g3d1d2g1c2d8b8c1b3h5h1g2b1g7h8h7a7a8b7a2
Worldchampionship,2017.11.01,5,LangYongzhi,BarrassIain,35-29,c4e3f4c5d6f3e6c3d3c2b6f5d2f6e2e1b4b5c6e7b3f1d1c1f8a3f7c7d7e8a6g6d8a4a5a7g8b8g5g7a2a1g4h4h5h6h7b2b1h8c8b7a8g2f2h3h2h1
Worldchampionship,2017.11.01,5,LiChunWan,KashiwabaraTakuji,34-30,e6f4c3c4d3d6f6c6f5g5g6e3f2f7c5b5e7d7g3f3g4f1e2h6a6a4c8d8a5a7c7b4b6b3e8f8g8h5h4e1d1h3g1b7g7h8h7c2c1d2g2h1h2b1a3a2a8b8
Worldchampionship,2017.11.01,5,IlacquaGianluca,SugawaraMisa,47-17,f5d6c3d3c4f4c5b3c2b4c6d2e3b5e6f3a5a6a7b6c7c8g4d7f2c1a4a3a2f7e2f1e7g5g3f6e8d8h6f8g6h4h5h7e1h3g1d1b1g2h1h2h8b7a8b2a1g8
Worldchampionship,2017.11.01,5,TakahashiAkihiro,BergMatthias,38-26,f5d6c4d3c3f4c5b3e2e3c2b6b5e6f6d2f2c6f3a4c1e1b4a3e7f8d8f7d1e8f1c8d7g3g4g2h4h5g5h6h1c7g6h3a6b2a5h7h2a7h8b7a1g1a2b1g7g8
Worldchampionship,2017.11.01,5,VallundHenrik,HandDavid,30-34,c4e3f6e6f5c5d3c3d6f4b5b6b4a5a3a6b3c6g3g4h3d7c8e8c7e7d8f8g8a4f7a2d2d1e2c2f3f1e1f2b2g6g7h2h1h8b7h4b1a1c1b8g1g2h5h7g5h6
Worldchampionship,2017.11.01,6,LangYongzhi,EklundOskar,33-31,c4c3d3c5d6f4b3c6b4b6e6d7f5f6g4h3e7b5a5f7e3f3g5d2g6a6a7c2e2d1f1h5c8d8c7b8g3e1f2g1b1h4b2g2h1c1h2g7h6a1a2a4a3a8b7h7h8g8
Worldchampionship,2017.11.01,6,TurunenDaniel,LiChunWan,31-33,c4e3f6e6f5c5f4g6f7d6e7f3g5g4c7d3c6f8h6d8h3g3c2c3h2d7d2b3f2f1e1e2b4d1a3b5b1b6g7a5a4h8a6h4h5c1g1h7c8b7b8h1b2a1g2a8e8a2
Worldchampionship,2017.11.01,6,HandDavid,KuritaSeiya,37-27,c4e3f6e6f5c5c3c6d3d2e2b3e1c2e7g5f4f1g1f2b1f3d6g4a3f7g3e8h4d7h5g6f8h2h6g2b6g8c8b5c7b4a6d1c1a5a4b7d8a2a1b2b8a8a7h7h1h3
Worldchampionship,2017.11.01,6,RoseBrian,IlacquaGianluca,33-31,c4c3d3e3d2b4f4f3d6c1e2c6f2d7c2b1b5c5f5d1b6a5a4a3a6b3a2g1e7e6f7f8e1f1f6g6g5e8g7g3g4h4h5h8g8h3d8c7c8b7a7h6b2a1h7a8b8g2
Worldchampionship,2017.11.01,6,LeaderImre,OlsenHammervikPålTore,37-27,e6f4c3c4d3d6f6c6f5g5f3c2c5e2b4e3g4b6b5a3a4a6a5b3f2d2g3h3e7h4d7c7d8f7g6e8h5c8b7b8h2f1g2h6h7h1g1h8g7g8a8a7c1d1b1a1f8b2
Worldchampionship,2017.11.01,6,BergMatthias,PeczkowskiPawel,47-17,e6f6f5f4g5e7d7g6g4h6e8c5f7f8h4d8f3h5h7c8d6e3g3c6d2e2d1f2e1h2d3c3c2c1b1g1g7b2h3h8g8g2a1b4c4b3f1a2a5b5a6b6a4a3h1a7a8b7
Worldchampionship,2017.11.01,7,LiChunWan,LangYongzhi,52-12,e6f4c3c4d3d6f6d2c6f5c5e7f7g5f8b3g6b4e3b5f3g4b6d7c7f2a5e2h5e8d8c8b8h7h6h4c2a4a6a7d1e1h3h2g3g7c1b1g1f1a1g2h1b7h8g8b2a3
Worldchampionship,2017.11.01,7,FuJacky,TastetMarc,29-35,c4e3f6e6f5c5c3c6d3d2e2b3e1f4f3f2f1g3h4g4g5f7b4h5d6h3e7d8g6d7h6h7c7c2a3c1g2d1h2h1g1a5a4b5a6g7h8g8f8b8e8b7b2a1a2b1b6c8
Worldchampionship,2017.11.01,7,HandDavid,FukunagaKohachi,38-26,f5d6c3d3c4f4f6f3e6e7d7g6d8c5c6c7c8f7d2f8g3g4e8b8g5h3h6h4h5h7e3b6g7b5a5f2e2e1a6b7b4c1d1a3a4a7f1g1a8c2a2g2h1h2b3b2h8g8
Worldchampionship,2017.11.01,7,KuritaSeiya,BergMatthias,41-23,c4e3f6e6f5c5c3b4d3e2f2b3d6f3f4g3c2c6b5g4d2c7e7g5d7e8d8g6f8c8f7g8a5e1h6h5g7a6b6a3a4d1h4g2h1c1h3h2b2b7g1b1a8a7a1a2f1h8
Worldchampionship,2017.11.01,7,IlacquaGianluca,TurunenDaniel,15-49,f5d6c3d3c4f4c5b3c2e3d2c6b4a3f2e6f3c1a5a4a2e1f7f6b6a6a7b5e7d7e8f8c7d8g6g7c8b8d1e2f1g1g2b1h7g8b2h5g5h4g4h8b7a1h6g3a8h2
Worldchampionship,2017.11.01,7,GohJunJieAnthony,KashiwabaraTakuji,10-54,c4e3f6e6f5c5c3c6d3d2e2b3c2f4f3f2f1g3g4d6g5c1b4a3a5d1e1a4b1a6e7f8d8f7d7g2b6b5b2h4h5a7b7a8c7b8g7g8c8e8h2h1h3a2h7h8h6g1
Worldchampionship,2017.11.02,8,TurunenDaniel,TakahashiAkihiro,27-37,c4c3d3e3f4d6d2f2c2f3f5g4e6f6d7c5c6c8e8b5b4e2g5d8f7g3e7b6c7a3b3d1b8h6h4c1a6a4a5h5h7g6b2a7b1g8f8a8b7g7h3g2h1h2h8a1g1f1
Worldchampionship,2017.11.02,8,vandenBiggelaarNicky,LeaderImre,30-34,f5d6c3d3c4f4f6f3e6e7d7g6g5c5b6c6b5c7f8e8f7h6d2g4c8b3d8e3h3h4b4d1c2a4a5e2f1e1c1h2g3b2a1b1h5g7a2a3f2h7h8g8h1g2g1a7a6b8
Worldchampionship,2017.11.02,8,SuryBartłomiej,LangYongzhi,23-41,c4e3f6e6f5c5c3g5b6d3d6e7e2c6c7d2f7d7d8c8b8f8g6b3f4f3f2b4a4e1b5h6d1f1g1c1b1c2g3g4a3b2h5h4a1a5a6a2h3h2e8a8g8a7b7h8h7g7
Worldchampionship,2017.11.02,8,TastetMarc,FukunagaKohachi,27-37,e6f4e3d6c5f3c4f6f5g4c7d3d2c2e7c3e2e1d1c1f2b4b5d7h4c6a4a3b3d8g5a5g3g6e8c8b8f8g8f7b7h6a6b6a2a8h7f1h5h2b2a1a7g7b1h8h3g2
Worldchampionship,2017.11.02,8,DelaunayArnaud,KuritaSeiya,29-35,c4e3f6e6f5c5c3c6d3d2e2b3c1c2b4b5a6b6a4f1a3d1a5d6f7f3f4g3e7g5g6e8f8d8c8d7g4h3a7b2e1f2h4b1h2g1c7h6a1h5h1g2g7a2h7h8g8b8
Worldchampionship,2017.11.02,8,KashiwabaraTakuji,AunchuleeRujipas,31-33,c4e3f6e6f5c5f4g6f7g5d6d3f3b5c3g3b3d2c6e7g4f2f8h4h5d8a6h6e1c1d1f1e2c2g2d7e8g8c7h1g1b4b2a5a4b6a7c8h3h2b7a1b1a2a3a8b8h8
Worldchampionship,2017.11.02,9,BarrassIain,KuritaSeiya,28-36,c4e3f5e6f6c5d6c6d3g5f3c7d7g6e7e8d8c8f7f4b5f8b6f2g4b4h5a6e2b3f1c3a4a3a2c2d1c1d2a5a7b2b7e1a1b1h6h3g3h2g7g2h1g1h4h8g8h7
Worldchampionship,2017.11.02,9,FuJacky,SugawaraMisa,48-16,c4e3f6e6f5c5c3c6d3d2c2f4d6d7b5b6c7b3a6b4c8g6g5e7g3d8f3a4f2c1e2a5f8b8a3f7h6g4e1d1f1h3h4g1g8h2h1h5g2g7b1a2a1b2a7b7a8h7
Worldchampionship,2017.11.02,9,HandDavid,HempijitWoramet,41-23,f5d6c3d3c4f4f6g5e6d7e3c5f3e7b6g4c6g3h3f2h6b5a6b4b3h5h4e2d2c1f7c2g6g8c7g7d8f8e8a5f1c8a4e1h8h7b7g1b8g2b2a3b1a7d1a1a2h2
Worldchampionship,2017.11.02,9,IlacquaGianluca,BergMatthias,18-46,c4e3f6e6f5c5f4g6f7g5f3e7d6d3e8g4g3e2h3h4c2d7h6c6h5d2b6c7d8c8e1c3b3b4a4c1b5f8g2a6d1h1b1f2f1a5a7g1b8a3a2b7g8a1h2a8g7h7
Worldchampionship,2017.11.02,9,LangYongzhi,AunchuleeRujipas,22-42,f5d6c5f4e3c6d3f6e6d7g3c4e7c3g4f8e8d8f7g8b4g6b5b3d2g5c7a5a6a4b7c8a3f3e2h3h4h5h7h2b6f2b8a8a7e1d1h6h1g2f1b2c1a2g7c2b1h8
Worldchampionship,2017.11.02,9,FukunagaKohachi,LeaderImre,41-23,d3c5f6f5e6e3c3f3c4b4c6d2c2b3d1b6g4c7f4c1b1f2g3d6a3g5a4h3e1d7f7f8b5a5h5e2e7h4h2a2d8c8a6a7e8f1g1b7h6g6h7g7a8b8a1b2h8g8
Worldchampionship,2017.11.02,10,RoseBrian,FukunagaKohachi,29-35,f5d6c3d3c4f4f6f3e6e7f7c5e3e2g3f2g4d2d8g5c2b5d7g6h5h4f1h6c6e1d1b4g7b3b6c7g1h8a6a5b7c8a7g8h7b1g2h3c1h1h2b2a1a3b8a8a2a4
Worldchampionship,2017.11.02,10,LeaderImre,HempijitWoramet,26-38,e6f4c3c4d3d6f6e7c5c6f7b5e8e3d7b4b6e2f5g5a4b3a3a6c2f8f2f3e1d2a5a2d1c8c7a7b7f1g1a8b8d8h6g3h3g4h4g2g6h5h1c1b2a1b1h2g7h8
Worldchampionship,2017.11.02,10,BergMatthias,JuignerArthur,25-39,e6f4c3c4d3d6f6e7c5c6d7b5b4c8a6c7f8f7f5g6b6e3d8g5f2e8b8a3g8a5f3g3g4c2e2h3a4d2d1a7b3g7h5h6g2h4h8h7h2a2b2a1b1c1e1h1g1f1
Worldchampionship,2017.11.02,10,DelaunayArnaud,FuJacky,36-28,f5d6c3d3c4f4f6f3e6e7d7g6f8f7g5h6h4g4h3g3h5h2d2c5c6b4b5b3e3a6f2d1c1e2c2e1g8c7f1d8e8h8h7g1b7c8a8a7h1g2b6g7a5a4a3b2a2b1
Worldchampionship,2017.11.02,10,AunchuleeRujipas,LiChunWan,34-30,d3c5f6f5e6e3c3f3c4b4b5d6c6c2a3b6a6e7f7d7e8f8f4c8d8g3c1b3e2a5a2a7b2f2a4a1d2b1d1e1g7h6h7h8g8c7g6g5b7a8b8h4h5g4h3h2h1g1
Worldchampionship,2017.11.02,10,TastetMarc,EklundOskar,27-37,d3c3c4c5b4d2c2e3c6b3e1a4d6e2f6e6f5f4d7d1c1b6b5e7a6a5a3d8f7g4f8e8c7g8g6g5h5h4f1f2h3g3g1a2f3a7g7c8b7b2b1h6h8h7a8a1b8h1
Worldchampionship,2017.11.02,11,HempijitWoramet,KuritaSeiya,18-46,f5d6c3d3c4f4f6f3e6e7d7g6g5f7e2c5e3g3g4h5h3d2f8h4c7e8d8c8b8g7b4c6b5f1f2b3c1d1h8h7g8h6e1b1c2a6a5a4a2g2g1h1a3a1h2b7b6a7
Worldchampionship,2017.11.02,11,IlacquaGianluca,FuJacky,16-48,f5d6c3d3c4f4c5b3c2e6b5d2e3b4d1e2a4a6e7a3g3a5c7d7c8f7f3c1c6b6b7f6g5f8e8e1g6g7h7h8g8d8b1a1a2h6b8b2f2h3g2g4f1g1h4h5h2h1
Worldchampionship,2017.11.02,11,LangYongzhi,KashiwabaraTakuji,19-45,c4e3f4c5d6f3e6c3d3e2b6f5d2f6b5c1d1e1c2b1g5b3g4g6f2b4e7h4h3h5g2f1a4h6g3a6g7d7a5c6g1h1h2e8d8c8b2f7f8g8c7a1a7b8b7a8a2a3
Worldchampionship,2017.11.02,11,LiChunWan,HandDavid,41-23,d3c5d6e3f4c6f5c3c4b5f2e6d2f6b3c2e7f7g5f8d7c7a6a3b4a4a5b6a2h4a7f3g4g6g3e2h5h6f1d1h3h2g7b7c1b1e1g1e8h8h7g8h1b2a1c8d8b8
Worldchampionship,2017.11.02,11,EklundOskar,RoseBrian,46-18,e6f4c3c4d3d6f6c6f5g5g4f7h6g6e7d7c8e8b4h4c5b5d8c7f8h3b8f3a5b3g3e3b6f2c2d1c1b1f1a4e2d2a6a7h7g2e1g1h1h2h5g8h8g7a1b7a2b2
Worldchampionship,2017.11.02,11,JuignerArthur,DelaunayArnaud,34-30,f5d6c3d3c4f4f6f3e6e7d7g6g5c5b6c6b5c7f8e8f7h6h4b4e3g3g4h5h7a4a3a5b3f2d2c1d1c2e2h3h2f1e1g2d8c8b8g8h8g7h1g1a6a7a8b7a2b2
Worldchampionship,2017.11.02,12,KuritaSeiya,LiChunWan,28-36,c4e3f6e6f5c5c3c6d3d2c2f4g3b3b4g4g6f3h3d1e7g5h4d7b6a4d6h6e2b5d8a6a5c7b8h5h7f2b7f7f8a8a7c8e8g8b2a3b1g2g7h8h1h2g1f1e1c1
Worldchampionship,2017.11.02,12,LeaderImre,LeongCheeKit,37-27,d3c5d6e3f4c6f5d2c3f3e2d1c1c2e1c4b5e6b4f2g4f6g6b6g5g3c7a5a4a3d7e7a6b3f1a7e8c8h4g2b1h2f7d8b2h6h5f8h3h1g1a1a2g7h8h7g8b8
Worldchampionship,2017.11.02,12,BergMatthias,AunchuleeRujipas,14-50,e6f4c3c4d3d6f6c6f5g5g4f7e7e3f3g6b5g3h6h5f8h7c7d7b6d8c5f2g1e1g2e2f1d1d2c2c1e8c8g7h4h1h8g8h3b1b2a1b3h2a3a2a4a5b4a6a7a8
Worldchampionship,2017.11.02,12,FuJacky,HandDavid,23-41,c4e3f6e6f5c5c3b4d6c6b5a4b6d2f3g3d3e2f2e1c2b3f1g1d1c1a6f4a2g6g5h6h5h4g4a5a3h3b2e7e8f7f8d7g2d8c8c7b8b7a8a7h7h8g7g8h2h1
Worldchampionship,2017.11.02,12,TastetMarc,LangYongzhi,8-55,e6f4e3d6c5f3c4f6f5e2c7c3d3b4b5b3c2c6a5a3a4a6g4h4f7d2f1e1d1d7g6g5e7b1b6a7c1g1h5h6g3f2h2h3h7a2b7a8b8c8d8b2g2h1e8f8g7g8
Worldchampionship,2017.11.02,12,TakanashiYusuke,EklundOskar,36-28,f5f6e6f4e3c5c4e7c6e2f3f2g5g4h4d3d2c3d6e1d7g6e8h3f7h5h6h7g3g7c2b3c1d1g2f8a3b2f1b5a5a4h8g8h2b6a6b4a1g1a2b1h1c8c7a7a8b8
Worldchampionship,2017.11.02,13,LiChunWan,LeaderImre,49-15,e6f4e3d6c5f3c4f6f5g4c7d3e7c3g6f7d2c2b4c1e2d1f1f2h3e8d7h4h5g5g3c8d8b5c6b6a4f8a6a5b3a3a2h6h7g7h8g8g1h2g2b7h1b2a1b1e1a7
Worldchampionship,2017.11.02,13,HandDavid,AunchuleeRujipas,15-49,f5d6c3d3c4f4f6f3e6e7d7g6d8c5c6c7c8b6b5e3b4a5a4a3d2b3a6a7h6f8f7b7g3e1g5h3e2g4f2d1c1b1f1g1c2e8h5g2g8h7h8g7a2a1h2h1b8a8
Worldchampionship,2017.11.02,13,FuJacky,KashiwabaraTakuji,31-33,c4e3f6e6f5c5c3c6d3d2c2f4d6d7b5b6c7e7a6g4g5f7f3b3b4a3a5d1h5e2f2h3h4a4e8c8d8f8g6b8b7g1h2b2a1a2c1b1e1g3f1h7h1g2h6a8a7g7
Worldchampionship,2017.11.02,13,HempijitWoramet,RoseBrian,*,f5d6c3d3c4f4f6f3e6e7d7g6g5f7e2g4e3c8e8c5d8c6b8f8g8c7
Worldchampionship,2017.11.02,13,EklundOskar,KuritaSeiya,18-46,e6f4c3c4d3d6f6c6f5g5g4f7h6g6e7d7c8c7e8h3b8e3e2d2d8f3f8h5c2e1h4g7b6d1g3b4c1f2a4b5c5a6a5a3b7h7f1b3h8g8b2a2h2a1b1g2h1g1
Worldchampionship,2017.11.02,13,LangYongzhi,FukunagaKohachi,32-32,c4e3f4c5d6f3e6c3d3e2b6f5d2f6b5c1d1e1c2b1g5b3g4h4h5g6h3b4f2h6h7e7d7c6a4f1c7g3g2a3a2d8c8b8b7a5a6g1h1h2a1b2g7h8f8f7g8e8
TournoideGenève,2017.10.21,Final,BorassiMichele,JuignerArthur,22-42,d3c5d6e3f4c6f5c3c4b5f2e6e7f7d2f6d7d8e8f8c7c8b3c2g6g5h6g3b4f3g4h3a6h4h5f1b6e2e1c1g1h7g2b2g7a3a1a5a4b1b7g8d1a2h8a8a7h2
TournoideGenève,2017.10.21,1,DousseStéphane,KashiwabaraTakuji,24-40,e6f6f5d6c3f4c6d3e3c2c5f3d2b3b4c4d7c1b5a4f2f1a3a2f7f8g4e2g3g5d1e1h6b2e7c8a1b1g6a5a6h4c7b8e8g2h2h3h1g1h5d8b7a8a7b6g8g7
TournoideGenève,2017.10.21,1,JuignerArthur,JuignerFelix,48-16,f5d6c5f4e3c6d3f6e6d7g3b5e7f8d8f3c4c8e8c7g4f7g5g6a6b3b6a4h5h6h7h4h3g7c3b4f2e2a3b7e1d2d1c2h8g8a8c1b1g2a5b2h2a7b8a2h1g1
TournoideGenève,2017.10.21,1,JuignerFrançois,BorassiMichele,3-60,e6f4c3c4c5c6c7f5f6d6e3f3e7e2g4h5h4h3e1g5g6g3f2d3d2f1g1b4b3h6a4h7g2f7f8d7d8c8e8g8g7c1c2h2b1d1h1h8b7b8a8a7b2b6a6a5a2b5
TournoideGenève,2017.10.21,2,KashiwabaraTakuji,JuignerArthur,21-43,c4e3f6e6f5c5f4g6f7d3f3g5g4e7d6h3f8e2d2c3h5d7h4e8e1g3c2f1d1h6g1f2c8d8c7c6b3b4a4b5a5b6a6b7a7a8b8a2h2a3h7g7h8g8g2h1b2a1
TournoideGenève,2017.10.21,2,BorassiMichele,JuignerFelix,53-11,e6f4e3d6c5f3c4f6f5g4c7e2e7e8g5h6d3c6e1b5d7b4g6f2h4h5h7f7d8c8f8g8c3f1c2d2g1g7h3g3h2g2d1b1h1c1a4a5a6b6a7b3h8b7b8a1a2b2
TournoideGenève,2017.10.21,2,JuignerFrançois,DousseStéphane,0-63,f5d6c7f4c5e6g3c6c3c4b5f6f3e3d2g5b3b6d7e7a6g4d3d8e8f8h4h3h5h6g6f7g8h8h7g7h2h1g2f2e2e1f1g1d1c2c1c8b7b8a8a7a5b4a2a4a3b2
TournoideGenève,2017.10.21,3,JuignerArthur,JuignerFrançois,55-9,f5d6c3f3f4d3c4g6e3d2g5f2e6f6g4c5c6h5c2b5d1g3e2b4a5a4b6b3a3a6a7f1e1b1c1b2a2b7a8c7c8d8d7e8f8b8a1g8h8h6f7e7g7h7h4g1g2h1
TournoideGenève,2017.10.21,3,JuignerFelix,KashiwabaraTakuji,35-29,c4c3d3e3f4c5e6g4b3b4d2e2b6c2a3a5c1c7f5b5a4a2d1f6f1d7f3b2e7c6g3e1h4g5h5d6a6f7c8f2a1b1g6h6g2d8g7h3h2h1g1b8a7g8e8f8h8h7
TournoideGenève,2017.10.21,3,DousseStéphane,BorassiMichele,21-43,e6f4d3c4c3d6f6d2c6f5c5b6b4e7f7d7e2b5f8c7a5a3b3e8c8d8e3c2a6f3g5g4d1h5g6h6h3e1f1f2g1c1b1b7a7a8b8a4h4g7h7g3h2a2b2a1g8h8
TournoideGenève,2017.10.21,4,BorassiMichele,KashiwabaraTakuji,27-37,d3c5d6e3f4c6f5c3c4b5f2e6e7f7d2f6d7d8e8f8c7c8b3c2g6h6a6a5a4b6b4g5g4h3a7g3h5b2h4f3g2h1h2g1f1a3e1a8e2d1b8b7b1a1g8h8h7g7
TournoideGenève,2017.10.21,4,DousseStéphane,JuignerArthur,27-37,e6f4c3c4d3d6f6e7f5g6g3e3c7c6d2g5b4c8d7c5b5b6f8g4f7f2e1a5a4a3e2d1a6a7h3c2f3h4h5h7b3d8e8g8c1g1g2h1f1b1b2a2h6a1h8h2g7b7
TournoideGenève,2017.10.21,4,JuignerFrançois,JuignerFelix,*,f5d6c3d3c2f4f3g4h5f6c6c5c4e3g6g5d7h6e6e7f7h4
TournoideGenève,2017.10.21,5,JuignerArthur,BorassiMichele,35-29,f5d6c3d3c4f4f6g5e6d7e3c5f3e7b6b5c6b4c7b3a6c2d8a5a4a3d2a7f8e8c8f7b7g4g6d1h6h4h5e2h3f2b1a8b8h7h8g3h2c1e1g1g7g8g2h1f1a1
TournoideGenève,2017.10.21,5,KashiwabaraTakuji,JuignerFrançois,62-0,c4e3f4c3d3g5e6d6f6c5f3f5g4e7h6h4c6b6b4e2b5d2c7g6a5a4a3a6a7c8d7d8h5h7b3a2a1b7f8e8b8d1c2a8b2f1e1f7c1b1g7g8f2g2h1h8
TournoideGenève,2017.10.21,5,JuignerFelix,DousseStéphane,10-54,f5f4e3f6e6c5c4e7c6e2f3f2g4g5g6h3f7h4h5d7d6h6c8d3c2f8e8h7g3d2g1h2g8f1e1d1c1c7g7d8g2h8b7c3b4b3b5h1a4b2b1a2a3a1b8a5a6a7
ChampionnatduDanemark,2017.09.09,Final,FeldborgKarsten,LundJensenErik,31-33,c4c3d3c5d6e3f5d7e2f3c2d2b4f6e6g5c6f4f2e1f1g1d1c1b3a3g6a4b5f7e7c7h4f8g3h3g4a5d8e8g8g2c8h6h5g7a2a1b1b2b6a6b7b8a8a7h8h7
ChampionnatduDanemark,2017.09.09,1,HøghDaniel,MichaelsenPeter,18-46,c4c3d3e3c2d6f6f4e6c6d7c7d2c5f5f3b5b6e2f2a6e7g3e1f1g1c8h2d8f8f7d1b4e8g8a7g4h5h4h3g5h6a5a4a3a2b3b7b8a8g2h1g6h7h8g7b2a1
ChampionnatduDanemark,2017.09.09,1,LundJensenErik,LindeMathias,43-21,c4e3f5e6f6c5f4g6e7d6f7g5f3d3g4h4h3g3b5c6d7b6h6c8h5a5h2e8d8f8c7b3b4a3a7a6b7a8b8h7h8g2a4c3g8b2a1a2h1e2e1f2g1d2d1c2g7f1
ChampionnatduDanemark,2017.09.09,1,FeldborgKarsten,JohansenKimK,35-29,c4e3f6c6c5e6f5c3d3f4d6d2g3g6f3g5d1e1f1f2e2h3c2c1b1b2b4b3a1b5a4a3a2g1a5a6a7b6h6d7d8f7e7h5g2g4h4h7g8c8b8f8e8c7g7h2b7h8
ChampionnatduDanemark,2017.09.09,1,VallundHenrik,PaludanBerit,47-17,f5f6e6f4c3c5d6c4e3d3f3f2e2f1g4h4g3g5d1d2h3h2c2h5e1c1g6d7e7e8c6c7c8h6f7f8b5a6g2b6a4b4b7d8g8g7a3b3b8a7a8g1a5a2b2h1h7h8
